3574,       valen  cortinas  humo  fotos  tapar  desgobierno   incomparecencia  sánchez          ,4,igualtat i feminismes
3649, apartad  manos   hijos  chusma totalitaria    matemáticas  perspectiva  género   adoctrinamiento  amnesia histórica   talleres  sexualidad  preadolescentes   ataques   familia   enseñanza   odio  españa   ,4,igualtat i feminismes
3723,respeto absolutamente   personas homosexuales   hagan   vida   quieran  faltaría          deberían respetar     aceptamos   lobbies intenten condicionar  influir  manipular   hijos     apoyo  viktor orbán ,4,igualtat i feminismes
3820,  ministra  igualdad        vacaciones    razón existirá    reaccione   brutalidad   agresion         quizás debiera explicarlo    ,4,igualtat i feminismes
3899, separatismo  incapaz  garantizar  salud   catalanes  impone  toque  queda encubierto  limita  capacidad  reunión     palabra  testeo masivo  medidas  rastreo       malversar   gestionar   ,4,igualtat i feminismes
3925,      cataluña       cataluña   tema  conversación     indultos    paro     impuesto   trabajadores    inseguridad     cataluña  desean  mayoría  catalanes  defendemos  vox     hilo    ,4,igualtat i feminismes
4042,nombrar persona non grata   ceuta  q  votos  sacado  suena  coherente  democrático   ,4,igualtat i feminismes
4052,ánimo carlos      atemorizar   invasores   cómplices   ceutaespañola  ,4,igualtat i feminismes
4116,   víctor  joven ganadero    localidad   adrados  boñar  leónesp    miércoles  lobos mataron  11 ovejas  7 corderos   ganado    200 metros  pueblo  vive   localidad  montaña   20 habitantes   mujer  hilo     ,4,igualtat i feminismes
4184,  víctimas  violencia intrafamiliar merecen   respeto  ,4,igualtat i feminismes
44,llega   país   avión   260 personas repatriadas  afganistán  despegaron  madrugada  kabul    escala  dubái     torrejón   españa    solidaridad  humanidad    seguir trabajando  ayudar     necesitan   ,15,immigracio
54,   españa   177 personas repatriadas    horas  afganistán   110 afganos colaboradores  españa   67 colaboradores  ee uu    ministra      jemad reciben   séptimo avión   base aérea  torrejón  seguimos   ,15,immigracio
55,espanya    govern  exemple  solidaritat  acollida   ,15,immigracio
67,     sembrado  semilla   corazón   afganos      tiempos  oscuros   recuerdo                         semilla  germinará          defendiendo  ddhh         laespañaquehacemos   ,15,immigracio
80,  vuelo  repatriados   rumbo  dubái    mañana    06 30 horas   despegado   aeropuerto  kabul  avión a400m   fuerzas armadas    españa  evacuando   grupo  110 personas  afganistán ,15,immigracio
82,   registramos       iniciativa   situación   mujeres   niñas  afganistán      proposición   ley apuesta   apoyo internacional   situación   mujeres afganas   ,15,immigracio
113,reconeixem  esforços        realitzar  necessària evacuació  repatriació    residents espanyols  personal  ambaixada    afganesos   col laborat  exèrcit   cooperació espanyola    temps  presència  país,15,immigracio
392,interesting piece by       the spanish government led by    deployed since 2018 an  economicpolicy roadmap based  fiscal responsibility  social justice and progressive structural reforms for green amp digital amp gender balanced amp  growth  ,15,immigracio
408,acaba  aterrizar  españa   avión  servicio europeo  acción exterior  procedente  parís   36 personas evacuadas  afganistán    vuelo      110 refugiados   unión europea   acogido   hub   base militar  torrejón   ,15,immigracio
411,europe and spain are responding in these moments of great sorrow for the afghan people  particularly for women and girls  we act based  the basic values of the european project  unity and solidarity   thanks      and   for your support   ,15,immigracio
417,comunicado defensa  asuntos exteriores    noche saldrá  avión a400m    fas  dubái  kabul  recogerá   grupo  personas   país evacuará  afganistán   salida  dubái  kabul  prevista   03 00   mañana hora española ,15,immigracio
502, rebajas históricas   autopista ap 9 entrarán  vigor   00 00 horas   noche   real decreto    bonificaciones   publicado       cumplimos  galicia   ahorro  galicia     info   ,15,immigracio
529,today   met with   cook in cupertino  spain knows that the digital transformation is  priority and our  recoveryplan offers   unique opportunity to take  this challenge  there is  better time for tech giants like apple to invest in our country   ,15,immigracio
538,we  honored to show spain s president    amp    our work  spain hosts and staffs one of   s deep space network complexes and provided instruments to    amp     space is  big place and working together is  sure way to take it    ,15,immigracio
555, pleasure to be    joe today  spain is defining the roadmap to modernize its economy and wants to count  the  private sector  that is why we travelled here  both countries must be allies in the face of great global challenges   ,15,immigracio
636, cumplido  32 8    1 463 compromisos adquiridos      previsión  38 2     semestre     laespañaquehacemos     ,15,immigracio
731,  participat   manifestació  associació  afghans  barcelona   plaça sant jaume  barcelona   centenars  persones   viuen  catalunya   demanat  protecció  evacuació    famílies  s  quedat  afganistan   ,15,immigracio
825,   xifra     disposat  arribar  govern espanyol   2015      17 337 persones  via  reassentament  reubicació     completar    11       banda     licituds asil resoltes   2020       favorables  5    ,15,immigracio
902, companyes afganeses   tarda   plaça sant jaume  barcelona     afganistan  ,15,immigracio
904, behalf of the    strongly condemn the deadly terrorist attacks near  kabulairport and express condolences to all the people in  afghanistan     it is crucial to ensure the safety of all the people gathered at the airport ,15,immigracio
1000,  madrid   temps acció    renuncies  catalunya reclama amnistia  autodeterminació     immediata   repressió  reactivar  diàleg sincer   negociació     prioritat  sabent  venim      volem      clar ,15,immigracio
1257, 90 anys  president francesc macià proclamà   repúblicacatalana   esperit  1931        precedit      vindran   farem realitat  farem  catalunya  país just  net  lliure   ,15,immigracio
1270,   nota  premsa trobareu   detalls  acrod històric   signat  endesa  condonar  deute   famílies vulnerables  regular  pobresa energètica     ,15,immigracio
1437,   the hungarian weekly  168 ora interviews  minister   victoriaalsina        we demand   amnesty       dialogue with the spanish government should be based     1   amnesty  2   right to self determination  3   focus  resolving political issues   ,15,immigracio
1672, the very day that kabul fell to the taliban  an eu government  which could only be spain  made  job offer to work in its embassy in afghanistan  by the way     was spanish minister for foreign affairs before being high representative   eeas    commission  ,15,immigracio
1677, notícia esgarrifosa  inhumana   indica    pot arribar  règim  terror  excusa religiosa  empresonen nens  8 anys  recloure  esperança  an 8 year old boy was thrown in jail for peeing   carpet in pakistan   via  ,15,immigracio
1714,pegasus     claro imposible     calls for spyware trade ban amid pegasus revelations  ,15,immigracio
1788, monday    approved  report   turkey  amp   spain about freedom to do politics and expression   trust that the european council will take good note of this  and ensure that the money of europeans is used to improve democracy where it is weakening    ,15,immigracio
1796,yesterday s     news report  spanish repression of  catalans is damning   last year  noted it in my draft of our fundamental rights report  but          amp    deleted it   all  the wrong side of history       ,15,immigracio
1826,1  today   legalhr adopted  report by   cilevics  should politicians be prosecuted for statements made in the exercise of their mandate   referring specifically to  turkey and  spain  it stressed the need to protect politicians  freedom of expression ,15,immigracio
1841,normally  would not be posting personal developments  this website  but in this case  have  pressing concern  my dad  spanish economist andreu mas colell  is dealing with an incredibly difficult and unjust situation   1 ,15,immigracio
1943,afganistan   deixant imatges insuportables  europa  actuar   immediata   vulneració  ddhh  especialment    dones    imprescindible paralitzar deportacions  obrir vies acolliment    quedi    situació inhumana   ,15,immigracio
2388, viene  éxodo masivo  refugiados    vergüenza  europa cierra  fronteras   debemos pedir   respeten  ddhh   especial   mujeres    coherente  abrir  puertas   huyan  persecuciones   acogida  costará    gastado  ,15,immigracio
2398,debemos garantizar  protección   población refugiada  afganistán     mujeres  niñas afganas  ofreciéndoles asilo  protección   vidas   prioridad   ,15,immigracio
2401,   mujeres  mundo  toca exigir  conjunto   ue responsabilidad  acogida digna  mujeres  niñas afganas   política exterior distinta  ponga  derechos humanos   centro   paso  abrir puertas  ofrecer asilo   afganistan,15,immigracio
2579, teoria política antiracista    robert knox  asad haider  norman ajari  ainhoa nadia reflexionen  ascens  racisme global   potencialitat   lluita antiracista   motor  transformació  escolacup     dissabte 4  12 30h  14 30h     ,15,immigracio
2771,30  juliol  1749    batuda   persecució autoritzada  rei espanya  organitzada  marquès  ensenada  objectiu  arrestar   extingir   ètnia rom  regne  24 09 2018  gràcies   feina   8 s esborra  nom  genocida  lleida  ,15,immigracio
2927,don t be fooled  even if the spanish government grants pardons to the catalan political prisoners the human rights violations persist  marcel vivet condemned to 5 years prison  the basis of  statement from  single police officer  there are around 3 300 in similar situations   ,15,immigracio
3297,apoyamos  sentido    repatriación  afganistán   gratitud   militares    vida   libertad      duras  sánchez  esconde   sale   propaganda   ue  escudo    eeuu excluyéndole  reconocimiento  26 países   labor  ,15,immigracio
3345,are there updates  the arrest in cuba of  cuban spanish citizen  grandmaster arian gonzález   was there visiting his ill mother   spain been silent about the latest crackdown  human rights in cuba     ,15,immigracio
3613,domingo 22  lérida    marroquí  20 años atropella  3 personas   marroquí  29 años  ecuatoriano  25 roban  fuerza   coche    marroquí  29 años detenido  violencia  intimidación      entra   concepto   seguridad  conseller     ,15,immigracio
3616,   vox exige  aragonès  explique   parlament  ofrecimiento  acoger afganeses  forma  ilimitada   ,15,immigracio
3691,    generalidad  pagado billetes  avión  decenas   inmigrantes  saltaron violentamente  valla  ceuta     días llegarán  centro  reinserción social  barcelona    vox   claro  deportación inmediata   invasores   fronterasseguras,15,immigracio
3746,    alegato provida  ignacio garriga   parlament      humanidad   barbarie  creen  red  apoyo   mujeres embarazadas    ,15,immigracio
3789, delincuentes  jóvenes   99  extranjeros    raras ocasiones  escuchan verdades  tv3          conservemos  corte  anotémoslo   calendario   ,15,immigracio
3790, pelea  cuchillazos   calle tallada  lérida   delincuencia   inmigración ilegal  sumido  casco histórico    peligroso   vecinos      vox  dispuesto  recuperar  seguridad   barrios    moleste   medios progres   ,15,immigracio
3812, anciano español  77 años asaltado    casa   inmigrante ilegal   motosierra  ciudad real    joven  18 años secuestrada  torturada  violada   marroquíes  formentera      resultado judiacial   casos    ,15,immigracio
3814,      concederse  asilo     constituir  amenaza   seguridad nacional   orden público    deber moral  proteger  convivencia   barrios   derechos   españoles   ,15,immigracio
3876,  alegato provida  ignacio garriga   parlament   creen  red  apoyo   mujeres embarazadas        cataluña    desgracia   región   abortos  practican      ustedes  vanaglorian  protejan     mujeres      ,15,immigracio
3960,  exigimos    ministerio  interior  investigue   terrorista argelino    españa    país   convertido   destino preferente  delincuentes  terroristas     fronteras    fáciles  cruzar   ,15,immigracio
3963,suma     pp  psoe siguen llamando   inmigración ilegal  ,15,immigracio
3977,   vox cartagena   claro     suponer   cate   corazón   ciudad      delincuencia     efecto llamada     inseguridad ciudadana     inversiones  cartagena  ,15,immigracio
3995, manada  zaragoza    televisiones  harán programas especiales   veremos  caras   izquierda  hará manifestaciones    españoles     expulsión   cumplan  condena   país   ,15,immigracio
4034, pp  insistiendo  demonizar  vox   almeida  necesitamos   personas  vivas   declaraciones incendiarias     declaración    abascal  ceuta   incendiaria   declarado persona non grata     votado   ,15,immigracio
4047,      concurrencia cobarde    ceuta  aprueba   propuesta   promarroquíes   declaración  persona non grata    abascal   ciudad       fuerza política     desesperación  abrumadora      parar  imparable   ,15,immigracio
4070,1      tratados  establece   ue profesa  ideología obligatoria    miembros   socialista  globalista  anticristiana  antinacional  antifamiliar   enemiga  derecho natural   anuncia invasión  condena   defienda nación  familia ,15,immigracio
4085,juanma moreno incumple   acuerdos firmados     combatir  inmigración ilegal        500 ilegales llegados  andalucía     aislados  coronavirus        alonsof   pp  seguidismo   políticas globalistas  psoe   ,15,immigracio
4092,   engañe   terroristas     barrios   europa       atreve  denunciarlo        cuela  hablaremos   chapuza      europaeslibertad   ,15,immigracio
4170,  llegando vídeos    avalancha  pateras  mallorca    zonas  baño  asombro  españoles  turistas   invasión   puntos   isla     turismo  promueven      armengol   echarles    ,15,immigracio
74, cumplen 13 años  fatídico accidente  vuelo  jk5022  spanair     fallecieron 154 personas    recuerdo   víctimas    afecto   familiares  amigos       memoria ,10,interior
99, cumplen  años   terribles atentados   barcelona   cambrils     17a  volvemos   rambla  recordar  homenajear    víctimas    familias  frente  odio   barbarie terrorista   defenderemos  libertad   convivencia   democracia  ,10,interior
102,recordamos   víctimas   cuarto aniversario   atentados   barcelona   cambrils    apoyo  solidaridad   familias   frente  terrorismo  unidad   defensa   valores democráticos   convivencia   paz      memoria   17a  ,10,interior
103,cuarto aniversario   atentados   barcelona   cambrils     unimos   recuerdo emocionado   víctimas    apoyo   familias    defensa   valores democráticos   convivencia   paz frente  terrorismo        memoria   17a  ,10,interior
106, años    terribles atentados terroristas  barcelona  cambrils seguimos recordando   víctimas    familias    frente  odio   violencia seguiremos construyendo sociedades  diversas  tolerantes  libres    17agosto  ,10,interior
119,   situación  afganistán      prioridad   retorno    ciudadanos españoles     ciudadanos afganos   colaborado       riesgo   seguridad      fernando grande marlaska     ,10,interior
353,condemno rotundament  vandalisme   violència   intimidació   desperfectes  mobiliari urbà   establiments  viu barcelona  nit   reclamo  govern  posi    feina  cossos  seguretat    tasca   garanteixi  seguretat  catalunya,10,interior
430,pendientes   evolución   próximas horas  fuego   arrasando parajes naturales     raso  navalacruz  cepeda  mora   ávila  gracias   servicios  emergencias        responsables  prudentes   elevado riesgo  incendios ,10,interior
633,  días     presidente  gobierno    visitará    vicepresidenta   ministra        zonas afectadas   incendios  ávila     síguela     11 00   redes   ,10,interior
653, evacuación realizada   tropas españolas  kabul  portada        solidaridad  compromiso mostrados     descanso     operativo  motivo  orgullo     ,10,interior
961,  dies elevadíssim risc incendis   veiem    massís  montgrí   extremar  prudència    costat      serveis emergència   ,10,interior
979, canvi  vent   tarda  obligat   bomberscat  reubicar vehicles   variar  ruta   maer  treballen   ifcastellviderosanes  incendi actiu     58    11       cremat  126    martorell  castellví  rosanes  ,10,interior
1028,  sincer condol    família  amics  companys       moments  dolor     costat  desitjar   ràpida recuperació   resta  ferits   abraçada    cos   ,10,interior
1305,  dia internacional  commemoració  homenatge   víctimes  terrorisme   junts volem mostrar   suport  afecte   persones   patit  barbàrie     uniteforvictimsofterrorism  victimsofterrorism  ,10,interior
1822, condol extensiu    família  amics  companys  emma roca  pionera  cos      esport  muntanya  catalunya  ,10,interior
1824,  sincer condol   família   amics  companys  joan     perdre  vida  acte  servei   abraçada      família       desig   companys ferits  recuperin    ,10,interior
2477, semana  espera   temperaturas  atenas alcancen  45   riesgo extremo  incendios   grecia   ,10,interior
2777,   cup ncg envia  carta  govern rebutjant  invitació   reunió prèvia   comissió bilateral generalitat      rebutgem formar part  espai    convidem  govern  replantejar   posició   forma  participar   ,10,interior
2778, absència  mesures  afegides   persistència  polítiques prèvies neoliberals   suposat retallades constants   pressupost assignat  atenció primària    s  aplicant   país   2008    deixat ap  marge  maniobra        ,10,interior
2975,  ofrenda floral  memoria   atentados yihadistas   rambla  barcelona       ,10,interior
2976, años   atentados   barcelona   cambrils   recuerdo  homenaje   16 víctimas      150 heridos    familiares  amigos    intolerantes frente    quieren sembrar  terror  cambiarnos  sociedad     17a  17agosto  ,10,interior
2977,  años   terror   rabia   dolor inundaron  calles  barcelona  cambrils      17a  recordamos    víctimas   terribles atentados    familias      memoria    foto     ,10,interior
2980,    cumplen 4 años   atentados terroristas  barcelona  cambrils   sociedad debemos seguir trabajando  defender  libertad frente   q pretenden sembrar  terror   sentido homenaje  recuerdo   víctimas    afecto   familiares  17a  ,10,interior
2981, aniversario   atentados islamistas  barcelona coincide   retorno talibán  impulsó  terrorismo  recordamos   víctimas  yihadismo      vida combatiéndolo   afganas  sufren  infierno   precio   libertad   eterna vigilancia,10,interior
2984,  apoyo   equipos  emergencias  luchan   fuego   días  ola  calor  sequía     grave riesgo  incendios pedimos máxima precaución  responsabilidad  proteger  entorno natural    jugamos demasiado   ,10,interior
3166,    menuda tontería llevaban   jóvenes    retrata   bertolucci  soñadores    ,10,interior
3276,       14 15h     atiende   medios  comunicación   visita  centro  alojamiento  inmigrantes   frontera      puedes seguirlo     redes sociales      ,10,interior
3280,acabo  hablar   alcalde  peñíscola    interesarme   situación provocada   derrumbe   edificio      apoyo   servicios  emergencia    encontrar   personas atrapadas ,10,interior
3286,apoyamos  declaración  zona catastrófica  incendio  ávila     pedimos   semana    ayudas  llegar pronto   bajadas fiscales  avales ico   modificación   ley  montes    ganaderos puedan acceder   pac   pastos quemados   ,10,interior
3288,       11 30h     atiende   medios  comunicación   visitar  zonas afectadas   incendios  ávila      puedes seguirlo  directo   redes sociales      ,10,interior
3293,       13 30h     atiende   medios   visita  jumilla acompañado            puedes seguirlo  directo     redes sociales      ,10,interior
3299,pedimos  gobierno  declaración  zona catastrófica   incendio  ávila     cuarto  grave   historia  españa    vecinos  agricultores  ganaderos afectados necesitan ayudas directas  créditos ico  exenciones fiscales  compensaciones   municipios   ,10,interior
3321,      13 00h     realizará  balance  curso político       intervención  directo     redes  página web     sáncheznocumple  ,10,interior
3360, reúno  sindicatos     asociaciones     presentar  proposición  ley  equiparación salarial  pedir medios  campo  gibraltar  ceuta  melilla   comprometerme  condecorar    defendieron  orden   ley frente  secesionismo   ,10,interior
3375,    minutos        clausuran  17 congreso      podrás seguirlo      12 30h    directo   redes        uncamiñoporpercorrer  ,10,interior
3381,      09 20h         micrófonos      podrás seguirlo   directo        ,10,interior
3409,      12 00h     clausura  escuela  verano miguel ángel blanco  ermua      intervendrán      fanjul        síguelo  directo     redes  página web     túnotecallaste  ,10,interior
3417,      12 00h     interviene   jornadas  verano  superar  decadencia  reconstruir cataluña   organizadas        puedes seguir  intervención  directo     redes  página web    ,10,interior
3476,  apoyo  solidaridad   agente   guardia civil herido  ceuta        agentes    medios suficientes  olvidados   gobierno  sánchez   ,10,interior
3530,      20 30h      entrevistado   24horas rne      síguelo  directo      ,10,interior
3551,      8 40h   portavoz   senado              puedes seguirlo           enlace      ,10,interior
3560,    traslada  agradecimiento  personal diplomático  militares  fcse     servidores públicos    días  redoblando esfuerzos  garantizar  evacuaciones  afganistán   ,10,interior
3651, govern escondió  hidroaviones  culpaba  españa    sectarismo   odio  capaz  cometer  mayores tropelías        mayores   pandemia     naturaleza      impunidad   ,10,interior
3877,apoyaremos  aquello  defienda  unidad  españa   protección   familias  trabajadores    sufrimos  piedras  salt  vic  cambiar   ideas    señalaremos  estatuto   tv3    entramado corrupto separatista     seguimos ,10,interior
3884,   urgente     abascal  preparados  reconstruir    derriben    cruz  grande  mundo    derogaremos  totalitaria ley  memoria democrática       ,10,interior
3971,    recordar    dolor    soldados  policías  perdieron  vida   tierra   cuyo sacrificio  traicionado  instancias supranacionales   temerosas  ofender  islamismo radical ,10,interior
3989, único   confunde  enemigo   pp       facilitó declarar    abascal persona non grata  ceuta      incumple  compromisos  andalucía      votó     moción  pedro sánchez        añorando  bipartidismo  miente manipula  demoniza  vox   ,10,interior
4044,   pp     paso     abascal    permitido    abstención    psoe   partido islámico mdyc declaren  persona non grata   santiago abascal  ceuta        pp  une   demonización  vox   ,10,interior
4051,abascal advierte  gobierno  aprobar   ley   memoria     preparados  volver  reconstruir    derriben    cruz  grande  mundo   ,10,interior
4058, preparados  reconstruir    derriben    cruz  grande  mundo   valle   caídos   santiago abascal   abascal  líder  vox        preparados  recurrir  ley  memoria democrática  ,10,interior
668, memoria democrática significa capacidad  resiliencia   igualdad  justicia  reparación  dignidad        compartir  valores     derechos humanos   memoria  educación   historia    futuro  hablar   sociedad  capaz         juanespadas  ,13,justicia
680,impulsamos  ley    quiénes   quiénes        humanitarios   familias  sufrieron   carnes  represalia franquista      reparar moralmente   víctimas  fomentar valores democráticos     pormemoriademocrática       félix bolaños  ,13,justicia
715,  discursos odi entren   institucions   legitima  violència política  carrer     suport alcalde      ,13,justicia
768,  estiu  llibertat   mesos  indult  presos polítics         ,13,justicia
840,  suport  23s    farsa repressiva  solidaritat   ,13,justicia
957, preocupat    evolucionant incendi forestal  santa coloma  queralt    suport  equips emergència  demanem  màxima prudència  veïns  veïnes   zona   vital mantenir  informats   moment  seguir  indicacions   ,13,justicia
1075,  callar    lgbtifòbia  màxima condemna     suport   víctimes   ,13,justicia
1091,  col laboració ciutadana busquem  martín ezequiel álvarez giaccio   persona relacionada   mort   fill  barcelona    informació truqueu   112  ,13,justicia
1101,  4 anys   solidaritat  vèncer    recordarem   17 agost      determinació   ferm compromís   pau  poble  catalunya   sentit record      deixar   forta abraçada    famílies   17a,13,justicia
1107,  suport  pol   repressió   farà defallir   ,13,justicia
1131,    portes  tsjc   barcelona  fent costat    absolucio     fiscalia demana 8 anys  presó  protestar     vaga general  judici  1       pol    ,13,justicia
1279,enhorabona  consellera    victòria  victòria  aconseguir demostrar  món   espanya persegueix independentisme    costat      ,13,justicia
1298, comunicat  junts  catalunya   devolució  menors  ceuta      llegeix  comunicat   web     ,13,justicia
1314,  suport mhp      amenaces    tenen  recurs   violència   ,13,justicia
1338,  comunicat  junts  catalunya  afganistan   defensa  drets humans     llegeix  comunicat   web     ,13,justicia
1419, govern espanyol impugna  decrets catalans  habitatge    realment cregui   importi   inconstitucionals      aprovats   institucions catalanes   taules bilaterals   diàleg   paren   agost   ,13,justicia
1463,    madaula     acceptable   braç judicial interfereixi        permetre  inhabilitin  democràcia        gent   votat  fer democràcia     llegeix entrevista        ,13,justicia
1537,the extradition hearing for catalan mep   professor   will take place this thursday 26th august  10am at edinburgh sheriff court  3 years  clara is free  but still  political exile  lluitarem   final   guanyarem   ,13,justicia
1693,espanya  aixecar  cautelars    donar  tribunal  luxemburg dient   euroordres  suspeses       immunitat      detenir  exiliats      argument     batalla   guanyat   ,13,justicia
1709, content    xavi   carles  s  tardat   aturar  cacera     comès   delicte       servidors lleials   ,13,justicia
1765,the spanish tribunal  cuentas  reached another milestone in the witch hunt against dozens of catalan officials and activists  including  5  demanding the payment of millions of euros or threatening to seize their funds and assets   ,13,justicia
1829, lazos  parentesco   tribunal  cuentas alcanzan  100 empleados        pais,13,justicia
1867, condemna  ferma  terrible homicidi  nen petit   ajuntament  donant suport psicosocial  acompanyament   mare  seguim  cas     bcnantimasclista   ,13,justicia
1923, asesinaron  lorca  85 años    herederos   verdugos gobiernan   tierra  todavia  mata  grito  maricón   ,13,justicia
1967,   ministerio  interior     cometer  ilegalidad    cumplir  ley  proteger  derechos humanos    vía    ,13,justicia
1994, neonazi  explosivos   libertad  hassel    cárcel       justicia española   ,13,justicia
2231,    diga      letrados  congreso   partidos monárquicos    exactamente   pone   artículo 56 3   constitución española   ,13,justicia
2381, dejadme  alas   sitio    respondo  volaré      fascistas asesinaron  lorca  85 años  rojo  maricón   debemos memoria  justicia  reparación   alas siguen      frente  fascismo  construir democracia ,13,justicia
2473, 2agosto1944 4 300 gitanos as   familias enteras  llamado zigeunerlager  auschwitz birkenau  asesinadas   conmemoramos   77aniversario   hechos      conmemoramos  500 000 gitanos as asesinados   campos  exterminio nazis  abro hilo   ,13,justicia
2533,  día afirmé  obviedad    altos tribunales   país  haciéndole oposición  gobierno     pp   mantiene secuestrado   judicial  pide explicaciones      preguntaran   señora ayuso      ,13,justicia
2554, conscientes   ley  mejorarse  especialmente    garantiza   víctimas   acceso real  efectivo   justicia     modifica  ley  amnistía ,13,justicia
2811,finalment      decidit fer cas   propi decret llei  avalar  icf  fiances  tribunal  cuentas   podíem  estalviat  hores   ridícules  gràcies   q    lloc  reclamat q  govern assumís   responsabilitat     ,13,justicia
2866,   recurs presentat   generalitat  catalunya   rebaixa  petició  presó  4 anys  9 mesos  6 mesos  company marcel vivet  obrim fil    ,13,justicia
2877, abraçada    família  convençuda   faran callar        feixisme   necropolítica   ,13,justicia
2973,    17agosto    cumplen 4 años   atentados yihadistas  barcelona  cambrils   portavoz          vicesecretarios  ppc        presidente    bcn     rinden homenaje   víctimas   ,13,justicia
2978,    17agosto    cumplen 4 años   atentados yihadistas  barcelona  cambrils  reiteramos  compromiso   unidad   fuerzas democráticas   lucha  civilización  barbarie    exigencia  justicia  dignidad  memoria   víctimas     ,13,justicia
2979,    cumplen 4 años    terroristas yihadistas atentaron  barcelona  cambrils  recordemos        víctimas  terrorismo         memoria  dignidad  justicia  in memoriam  17a  barcelona  ,13,justicia
3117,  corleone   atrevido  semejante chantaje      ,13,justicia
3152,  hijos    protagonizaron  guerra fratricida optaron   reconciliación   obra   transición    ley  presenta  dilema   nietos     españas   reconciliación      involución    eugenio nasarre   ,13,justicia
3168,     sinceramente  importa   morrissey  animalista    temas    extrema derecha       genio     the clash     extrema izquierda ,13,justicia
3227,   etarras  cumplir íntegramente  condenas        falta   ,13,justicia
3235,     avales   embargados  tribunal  cuentas    dinero    prevariación   casa        ,13,justicia
3388,    advertí  sánchez   congreso     alarma     excepción encubierto  desbordaba  marco constitucional        negado   año  aprobar  ley  pandemias   aprovechó  covid  amarrar     ,13,justicia
3636,ignacio garriga recuerda   víctimas  atentado islamista  barcelona  llama  evitar     medios    terroristas liberados   talibanes  afganistán lleguen  europa  ,13,justicia
3667,    macian   indefensión jurídica   vive  cataluña        informes   alta inspección    remitidos   generalitat     informe  queda   vía muerta  ,13,justicia
3669,    macian  pablo hasel       hombre    cárcel    criminal   ,13,justicia
3682, dijimos  octubre  2017   calles  barcelona     dejado  decirlo    día      puigdemont  prisión    golpistas  prisión   españa   vende   trocea   defiende      ,13,justicia
3740,    urgente   vox denuncia   fiscalía  grupo separatista acció   independència   ataque   cripta  montserrat    ,13,justicia
3825,  cumplen  años   terribles atentados  barcelona  cambrils                 bcn honramos   víctimas       plantaremos cara  terrorismo yihadista   ,13,justicia
3865, fiscalía investiga  ataque  acció   independència   cripta   tercios  requetés  montserrat          barcelona   cataluna,13,justicia
